venueId,venueCategory,latitude,longitude,numsOfCheckIn
4eabae952c5b5d71e7534094,Train/Subway Station,35.71180306,139.7034304,26
4e40bbdc52b17005f5c2ca90,Train/Subway Station,35.658035252,139.701643975,28
4efd565ce5faf2869962f5e4,Train/Subway Station,35.678369775,139.7408884,17
4e7e75a349015dcee466fa0c,Train/Subway Station,35.69110033,139.7004086,1
4b565cbff964a520380d28e3,Train/Subway Station,35.69746615,139.7859755,357
4b572c71f964a520832928e3,Train/Subway Station,35.59902115,139.6112001,494
4d1d283c756e8cfa69894c54,Train/Subway Station,35.68065975,139.7678733,2
4c00a5419cf52d7f422e14e7,Train/Subway Station,35.56247782,139.7160503,1273
4b7e455ef964a520e0e72fe3,Train/Subway Station,35.68635578,139.7822486,95
4b564870f964a5202d0928e3,Train/Subway Station,35.78888969,139.6611643,70
4b67cfe8f964a520525e2be3,Train/Subway Station,35.68228287,139.7661419,52
4e01b793d4c0836163dc66bb,Train/Subway Station,35.62899814,139.73964345,95
501a5de5e4b0960fbbd9d08a,Train/Subway Station,35.69057263,139.6998452,12
4b53b41af964a52080a827e3,Train/Subway Station,35.66903442,139.4952375,76
4c1876cb4b8bd13a1c734c83,Train/Subway Station,35.71076379,139.8128915,110
4b752193f964a520c8fe2de3,Train/Subway Station,35.74956422,139.8045927,267
4b6a8c00f964a5204fd82be3,Train/Subway Station,35.65948428,139.7002065,517
507fa75ce4b0643e8cbfdf34,Train/Subway Station,35.73792241,139.6546974,2
4b8f41b1f964a520694f33e3,Train/Subway Station,35.67051941,139.7737259,43
4f1643a3e4b0005030e392eb,Train/Subway Station,35.68996196,139.6983593,2
4b063a75f964a520e0e922e3,Train/Subway Station,35.67278116,139.7240299,218
4b5fe9c2f964a5207ed029e3,Train/Subway Station,35.63312803,139.7155809,58
4eaf26ca7ee5df194f9a2ba2,Train/Subway Station,35.685673345,139.730436,16
4b0df959f964a520635323e3,Train/Subway Station,35.66318885,139.7321247,545
4b85d58ff964a520757531e3,Train/Subway Station,35.70320617,139.7909537,141
4b30afd1f964a520e4fa24e3,Train/Subway Station,35.65591998,139.6536132,81
4b1fb0dff964a520192824e3,Train/Subway Station,35.60753808,139.6688391,735
4c37d25a18e72d7f635617f5,Train/Subway Station,35.69152204,139.7012472,128
4b564ffdf964a520a60a28e3,Train/Subway Station,35.758702,139.6894026,173
4b9df367f964a520f4c336e3,Train/Subway Station,35.77733325,139.7209057,14
4ee7df02b634252258adf91c,Train/Subway Station,35.530918015,139.6970854,2
4b556650f964a5205be327e3,Train/Subway Station,35.63166305,139.6447706,192
4b6e5c29f964a5201aba2ce3,Train/Subway Station,35.6959332,139.75811,40
4b0a7f04f964a5207b2423e3,Train/Subway Station,35.66898975,139.6797144,424
4df95ef618381da936299763,Train/Subway Station,35.71279862,139.7765627,3
4b1b7b31f964a5209efb23e3,Train/Subway Station,35.68691239,139.7636139,471
4f2f72c57bebf4788f85ee33,Train/Subway Station,35.7284506,139.7114825,21
4cfb3740c51fa1cdc6c3e52b,Train/Subway Station,35.6983968,139.7726476,32
4b907307f964a520d18a33e3,Train/Subway Station,35.68855064,139.7098356,5
4b0f84e5f964a520e56223e3,Train/Subway Station,35.6264504,139.7234398,762
4fc46c81e4b0821fe506e395,Train/Subway Station,35.68162235,139.7675217,1
4d0e0deb3bbaa143f99b40da,Train/Subway Station,35.690380853,139.7015505,7
4ebf3740d3e3700a5b4bb952,Train/Subway Station,35.71334672,139.7769928,9
4b84bf55f964a5200c4331e3,Train/Subway Station,35.70736349,139.751147,25
4b45f8a0f964a520311326e3,Train/Subway Station,35.617038,139.7412887,51
4eb9bf19e5faa1893603facd,Train/Subway Station,35.68923032,139.7005606,127
4b7aae11f964a520f1362fe3,Train/Subway Station,35.73740792,139.6547484,105
4e46350ad4c065cb6b9c4cb4,Train/Subway Station,35.64673009,139.7100663,1
4b5bce84f964a520431729e3,Train/Subway Station,35.57542435,139.6806813,17
4fdeb16b0cd62771da8ee999,Train/Subway Station,35.51980978,139.7519732,2
4b9a188ef964a520a09e35e3,Train/Subway Station,35.68443754,139.729979,70
4ea26f1ae5e8ca72b7639af7,Train/Subway Station,35.76919239,139.6453607,3
4f4d625be4b0b0a2145fdab4,Train/Subway Station,35.68043505,139.6866831,11
4f9aa7e60cd6605dd7078c4a,Train/Subway Station,35.68475126,139.7657275,5
508154e4e4b08a31a749839a,Train/Subway Station,35.687855,139.797445,1
4fa78b676d8634b4148e0f1a,Train/Subway Station,35.75098785,139.8675442,1
50ac3f82e4b0204ef27f4890,Train/Subway Station,35.68819046,139.6979218,1
4b52f6e9f964a520828b27e3,Train/Subway Station,35.60392374,139.6725637,32
4b5086e0f964a520272627e3,Train/Subway Station,35.7695493,139.8704517,105
4d89541776e1236af8620343,Train/Subway Station,35.68129593,139.7681361,32
4b5bc447f964a520f31429e3,Train/Subway Station,35.5969536,139.6852398,10
4bf1eb6b3fa220a18ce51820,Train/Subway Station,35.68069025,139.7681522,1
4b56a082f964a5200b1728e3,Train/Subway Station,35.67254956,139.9021505,100
4b8cec4cf964a520fce032e3,Train/Subway Station,35.67194009,139.7957468,45
4b0c8748f964a520d03e23e3,Train/Subway Station,35.53694083,139.6348679,481
5091fddae4b0bfe331c2cd6c,Train/Subway Station,35.68571319,139.7305732,1
4b7278aef964a520de7b2de3,Train/Subway Station,35.68658997,139.7659099,319
4bf0ba3d3a15d13a2dea3e9f,Train/Subway Station,35.68797551,139.7969913,157
4f7ebb00e4b08315163f3b09,Train/Subway Station,35.85865096,139.6569196,2
4ff024c4e4b0d01fb2ac8418,Train/Subway Station,35.706337805,139.6656622,3
4b2ee848f964a52021e824e3,Train/Subway Station,35.68632419,139.7822714,117
4b823278f964a520f0cc30e3,Train/Subway Station,35.69520782,139.7582442,29
4b6626c4f964a5207e162be3,Train/Subway Station,35.654065094,139.75738968,56
4b64f64ef964a52085dc2ae3,Train/Subway Station,35.7739557,139.7702986,13
4f52dd93e4b036244ab62414,Train/Subway Station,35.70188188,139.7542906,13
4d2c5badc406721e35f993b6,Train/Subway Station,35.74977755,139.7419202,1
4f2ce027e4b0dbffdbab71b8,Train/Subway Station,35.61486622,139.5421332,1
4b579188f964a520b13828e3,Train/Subway Station,35.72866507,139.5642313,201
4bb5a5062f70c9b6746c8430,Train/Subway Station,35.67459836,139.7777009,277
4b7b65f0f964a520e2612fe3,Train/Subway Station,35.66092259,139.7514582,102
4ea2686ee5e8ca72b762d01e,Train/Subway Station,35.77666976,139.6313274,3
4b543467f964a52082b427e3,Train/Subway Station,35.72659924,139.6948341,51
4b41bd4cf964a520a6c825e3,Train/Subway Station,35.60883475,139.7261328,27
4f6c4f1ae4b01d94fb868f93,Train/Subway Station,35.69188433,139.7708064,1
5029d3e28055bcd858f0aa89,Train/Subway Station,35.70205613,139.7529173,60
4b595505f964a520528528e3,Train/Subway Station,35.702098765,139.75474265,928
4c4beaa9bad7a593e6c284ac,Train/Subway Station,35.69834017,139.7731143,267
4b91d626f964a520afda33e3,Train/Subway Station,35.66864546,139.6504784,132
4b403a4ef964a52005b725e3,Train/Subway Station,35.6742127,139.7450584,57
4e98aa1502d57894ddc112da,Train/Subway Station,35.68092991,139.7676507,3
4b58d3f3f964a5204f6d28e3,Train/Subway Station,35.65619513,139.4995706,3
4e040acefa7643f3a02647bf,Train/Subway Station,35.67124189,139.7649809,4
4b2b15a7f964a52052b424e3,Train/Subway Station,35.6502414,139.558602,72
4ba95af1f964a5209c213ae3,Train/Subway Station,35.64430194,139.6991578,101
505fb6c2e4b0211decdc72fa,Train/Subway Station,35.63007597,139.7404718,2
4b678b3bf964a52090542be3,Train/Subway Station,35.73022733,139.7111607,475
50525783e4b060a18cff1b15,Train/Subway Station,35.65801397,139.5751673,3
4cdb88ce3f6a8cfae9f1ebea,Train/Subway Station,35.70548958,139.6657743,1
4ec9caf6b8f758db76fac296,Train/Subway Station,35.699430184,139.76576256,47
4efc08017ee59da371be9a76,Train/Subway Station,35.63428364,139.532243,4
4b426f4af964a520ecd325e3,Train/Subway Station,35.56103556,139.6710375,201
4b72915df964a520bf7e2de3,Train/Subway Station,35.81676917,139.7362715,84
4c37cc35ae2da593029fffc5,Train/Subway Station,35.69627083,139.8139536,4
4ccec1f6ee23a14391d92da8,Train/Subway Station,35.68957997,139.7014578,154
4b96c2e6f964a520d9e234e3,Train/Subway Station,35.67401602,139.7450112,36
4b6f582ef964a52067ec2ce3,Train/Subway Station,35.67505157,139.7633135,567
4b5b06f2f964a520a3df28e3,Train/Subway Station,35.74202771,139.8840022,12
4b9843f7f964a5203f3835e3,Train/Subway Station,35.64351289,139.6711582,236
4eadf3bde300f9b9197cceea,Train/Subway Station,35.69072499,139.70142835,2
4b54fe58f964a520fed627e3,Train/Subway Station,35.65707069,139.5302148,40
4be93179947820a1e7afb5db,Train/Subway Station,35.58970453,139.6682453,38
4b22e781f964a520075024e3,Train/Subway Station,35.71897399,139.7274899,43
4b9c39daf964a520d65636e3,Train/Subway Station,35.70575885,139.6664321,18
4b0bc483f964a520803323e3,Train/Subway Station,35.70416026,139.792012,29
4b516e9af964a5202a4d27e3,Train/Subway Station,35.84318647,139.8007303,214
4b5a5691f964a5204ebe28e3,Train/Subway Station,35.73343233,139.8200047,8
4b544d5bf964a520eab627e3,Train/Subway Station,35.57573412,139.6596569,315
4f5d4013e4b0241543c3b083,Train/Subway Station,35.56054554,139.6573979,1
4b63ad2df964a5207c8b2ae3,Train/Subway Station,35.745506428,139.71959635,184
4b7496d6f964a52033e62de3,Train/Subway Station,35.67535661,139.771843,35
4cf5064b7e93f04dc6666069,Train/Subway Station,35.72837221,139.7111231,63
4b77bb92f964a52095a82ee3,Train/Subway Station,35.66949092,139.6881902,78
4b32b951f964a5209e1225e3,Train/Subway Station,35.67612792,139.6432096,183
4c496d5ca3ace21e630a943b,Train/Subway Station,35.658952415,139.7011017,4
4b54377cf964a520c7b427e3,Train/Subway Station,35.66459236,139.7846049,135
4e08536dae60a90eabce1f3d,Train/Subway Station,35.74963824,139.6654558,1
5021ee97e4b055ef7d0c4d3e,Train/Subway Station,35.63632821,139.8835409,7
4bc6e1300050b7138bb2b73b,Train/Subway Station,35.69233132,139.771273,134
4dd5e602b0fb8af3806126d8,Train/Subway Station,35.69029341,139.6997398,80
4cea63740f196dcb566451ae,Train/Subway Station,35.6655301,139.6729458,1
4f40a460e4b0d988700e72c2,Train/Subway Station,35.71563738,139.7789792,1
4b652379f964a520ebe52ae3,Train/Subway Station,35.65875379,139.69904615,689
4b83c9f6f964a520841031e3,Train/Subway Station,35.65818106,139.6984041,1
4e5c2828183883e00c05d4f0,Train/Subway Station,35.64489918,139.710989,89
4bdbbca12a3a0f47409fb0b6,Train/Subway Station,35.70320182,139.5799041,36
4b859205f964a520156631e3,Train/Subway Station,35.68135694,139.7665215,75
4d7df4504219a1cd217f59d3,Train/Subway Station,35.56288584,139.7154763,9
4b6c0623f964a5202d202ce3,Train/Subway Station,35.628591234,139.73856576,195
4becaea60ddaa5936df11dc3,Train/Subway Station,35.57491385,139.6632349,123
4e64f45db3ad9b56d0b160d5,Train/Subway Station,35.7765566,139.6314883,1
4c22833999282d7f133f67b0,Train/Subway Station,35.68888177,139.6995521,2
4baef371f964a520a1e33be3,Train/Subway Station,35.62741186,139.8894954,31
4b4487c9f964a5201ef625e3,Train/Subway Station,35.67701252,139.737044,440
4b5a5749f964a52088be28e3,Train/Subway Station,35.74440118,139.8112822,25
4b585654f964a520605328e3,Train/Subway Station,35.70710486,139.7812709,342
4b5e52e4f964a520a78929e3,Train/Subway Station,35.55408569,139.6052027,9
4f9a0e3ee4b0f4da80d96981,Train/Subway Station,35.68619156,139.7663269,12
4bf5005098ac0f47639864a8,Train/Subway Station,35.61884425,139.7286126,50
50617da8e4b0459e1024bd18,Train/Subway Station,35.659952695,139.52404225,5
4b39ede2f964a520a05f25e3,Train/Subway Station,35.65797184,139.5750332,227
4eafe2d49911374b1703603b,Train/Subway Station,35.859370703,139.656844867,11
4ea272f3e5e8ca72b7640ceb,Train/Subway Station,35.73767353,139.7613502,55
4c679f67ebfcb71350451a27,Train/Subway Station,35.59925233,139.6102238,1
4b504899f964a520bb1f27e3,Train/Subway Station,35.69051561,139.6669284,102
4dca7d14b0fb9c8f8ae5fe39,Train/Subway Station,35.62897284,139.738825,7
4bbc53e2afe1b713c141304b,Train/Subway Station,35.69790888,139.7074699,23
4b75ca0ff964a520d1242ee3,Train/Subway Station,35.69086525,139.7048702,46
4cd5189c2944b1f7bd0a5bec,Train/Subway Station,35.68105672,139.69458,6
4b55ce5ef964a520e3f027e3,Train/Subway Station,35.67664648,139.5170116,15
4e163b44a8090df1ec9a3fa3,Train/Subway Station,35.57667219,139.6595013,60
4f92c3d97b0c51de7ea2740c,Train/Subway Station,35.72825898,139.7707701,3
4b52d2cff964a520bb8827e3,Train/Subway Station,35.74355324,139.6070272,212
4b555d0cf964a52071e227e3,Train/Subway Station,35.70668668,139.7599286,212
4e76993381dc463907963ce1,Train/Subway Station,35.581916445,139.6051705,6
4b567b47f964a520651228e3,Train/Subway Station,35.72578541,139.7298717,40
4ce6b940867f60fccb2f36c3,Train/Subway Station,35.74631198,139.7517371,8
4b2cb992f964a520c9c824e3,Train/Subway Station,35.67877297,139.6353722,42
4b269275f964a520b87d24e3,Train/Subway Station,35.66895053,139.6913123,90
4b79e27df964a5204c182fe3,Train/Subway Station,35.73679396,139.6377647,190
4b6a0961f964a5204ac32be3,Train/Subway Station,35.64561139,139.8105419,31
4b80a413f964a520e88230e3,Train/Subway Station,35.67964883,139.77997,156
500a6206e4b07957c2a366e2,Train/Subway Station,35.70176313,139.7450973,2
4b5ea9f9f964a520509529e3,Train/Subway Station,35.53534914,139.7203787,6
4ec0d5979911a2ec5c6cdda6,Train/Subway Station,35.62822723,139.7387123,1180
4b68c23af964a520518b2be3,Train/Subway Station,35.67511257,139.7596121,130
4bbab72cb35776b0c048cb01,Train/Subway Station,35.70655571,139.683318233,18
4e4485ceb0fb71d21983f76f,Train/Subway Station,35.68960284,139.6841669,1
4dcfb25eb0fb25f6e3632ebc,Train/Subway Station,35.72129098,139.7781515,56
4bc5d071693695219b888488,Train/Subway Station,35.6663095,139.7586197,196
4ea8febabe7b84804c16eb15,Train/Subway Station,35.69620514,139.7519989,1
50ab0c89e4b0171171bd0f29,Train/Subway Station,35.67276382,139.7402649,1
4b550403f964a520ecd727e3,Train/Subway Station,35.57907349,139.7349948,372
4f964e96e4b0b6acb204d51c,Train/Subway Station,35.71641302,139.770813,2
4b6265b9f964a520db452ae3,Train/Subway Station,35.61919224,139.7283053,127
4b67ab11f964a5202d5a2be3,Train/Subway Station,35.68598869,139.782443,169
4b592a01f964a520be7f28e3,Train/Subway Station,35.66331537,139.7321168,405
4b710475f964a5206e372de3,Train/Subway Station,35.70314812,139.7458635,16
4b669d8af964a52097252be3,Train/Subway Station,35.64693934,139.7473598,243
4d58ee98c88da1cdf8523468,Train/Subway Station,35.68473383,139.7000027,1
4c70cb7cd274b60c22ebda0d,Train/Subway Station,35.73081086,139.7692251,4
4d9e94082064ba7a71d63f4d,Train/Subway Station,35.69747323,139.682858,111
4b5ecbf5f964a520fd9829e3,Train/Subway Station,35.689434043,139.700010847,724
50d91cb7e4b0ce6f7713c13e,Train/Subway Station,35.56091118,139.7237778,2
4b572499f964a5200e2828e3,Train/Subway Station,35.58686371,139.7059357,279
4b7170eaf964a520cc462de3,Train/Subway Station,35.69017142,139.6989298,87
4b458ef3f964a520e50d26e3,Train/Subway Station,35.63800237,139.7259986,2
4ea27d44e5e8ca72b7653e07,Train/Subway Station,35.74943797,139.8048663,6
4bdc5b31c712b7131fbe63b4,Train/Subway Station,35.561894627,139.714737533,78
4b18c616f964a520a7d523e3,Train/Subway Station,35.672377615,139.79473165,186
4b4162b1f964a52016c625e3,Train/Subway Station,35.64592362,139.8269248,836
4e1c34717d8bdabfd0fb5b50,Train/Subway Station,35.68908219,139.6995869,5
4f8fed17e4b076208a31ea08,Train/Subway Station,35.55093083,139.6721982,2
4f4e3c29e4b0f92025858711,Train/Subway Station,35.73290979,139.7686028,7
4b5873bcf964a5206e5828e3,Train/Subway Station,35.76291574,139.7276831,272
4ea3b2f0a17c50a15cd796ac,Train/Subway Station,35.73733389,139.7617471,19
4f4e3d2be4b0393387c9b6af,Train/Subway Station,35.74445723,139.7929788,11
4b8aff5bf964a520628d32e3,Train/Subway Station,35.62850802,139.7383313,547
4b3dd78cf964a5200b9725e3,Train/Subway Station,35.63168267,139.7302982,13
4ba1ae29f964a52093c737e3,Train/Subway Station,35.699201,139.765334,7
4e376e64b61c5cb3c380b92a,Train/Subway Station,35.62252595,139.7508555,8
4b56a804f964a520ba1728e3,Train/Subway Station,35.74589402,139.7423065,8
4b406a0df964a52018b825e3,Train/Subway Station,35.69938571,139.6356672,22
4b23286ff964a520f65324e3,Train/Subway Station,35.65686825,139.7545472,146
500eb7fae4b0e5847ae94a58,Train/Subway Station,35.7126503,139.7756805,1
5021ca9be4b08b2769364419,Train/Subway Station,35.65816798,139.701848,5
4b6e8afef964a52056c12ce3,Train/Subway Station,35.64440221,139.8615897,257
4b563a32f964a520540628e3,Train/Subway Station,35.69749937,139.5827043,38
4bf4f378cad2c928407e9c99,Train/Subway Station,35.64550626,139.747384467,264
4fe4fb82e4b0faa0b8c11baf,Train/Subway Station,35.71359745,139.776214867,64
4dcf37f11f6eb122708fd814,Train/Subway Station,35.70202912,139.7547126,34
4b7baf72f964a520d26a2fe3,Train/Subway Station,35.645480635,139.71082335,6
4fd5b2a2e4b06a2d8e0be9c5,Train/Subway Station,35.672759275,139.7241879,21
4b32d011f964a520621425e3,Train/Subway Station,35.60223632,139.6979025,9
50241172e4b00d9a1e604a8d,Train/Subway Station,35.77732227,139.721604,1
4b22115af964a5209a4324e3,Train/Subway Station,35.70734444,139.7514474,303
4bd2d4589854d13aab5bfc4d,Train/Subway Station,35.65851722,139.701333,104
4fb36c1de4b0d8fe9642bf98,Train/Subway Station,35.702142485,139.7528548,7
4b603896f964a5209ada29e3,Train/Subway Station,35.65890459,139.702583,212
4b6953aaf964a520dd9e2be3,Train/Subway Station,35.69214071,139.6739101,9
4b1f4464f964a520372524e3,Train/Subway Station,35.63367739,139.7155166,692
4fc7e042e4b0cc91be621d8e,Train/Subway Station,35.69912939,139.7726885,1
4ed243180e01f1a882058433,Train/Subway Station,35.7305916,139.71140685,4
4e44f244e4cd394059efe40c,Train/Subway Station,35.69991024,139.6976962,2
4ec0c2710aaf6450bb1cedc0,Train/Subway Station,35.603587225,139.507516967,60
4c301d93ed37a5935b856803,Train/Subway Station,35.69758487,139.8260772,189
4bd2e32977b29c74d47b8f82,Train/Subway Station,35.81453,139.7707017,5
4c80e15cd34ca14371b41c80,Train/Subway Station,35.63743778,139.7252101,30
4f082b0be4b00a2751a9f872,Train/Subway Station,35.627653433,139.737982,13
4b680223f964a520bd632be3,Train/Subway Station,35.64812504,139.7487545,166
4b5822c5f964a520e14b28e3,Train/Subway Station,35.77793623,139.7325835,28
4b634dfaf964a520f6702ae3,Train/Subway Station,35.72938353,139.7109306,81
4c8743aef554236af371cb55,Train/Subway Station,35.71202695,139.7751072,33
4dfbb503b0fb086ff831b814,Train/Subway Station,35.73080215,139.7105598,93
4f6be6ebe4b0a6b770037f7e,Train/Subway Station,35.71909746,139.8206592,2
4f9aa6c80cd6605dd7076d1a,Train/Subway Station,35.68658126,139.7661138,1
4d3b93b944f5a093e102c5bb,Train/Subway Station,35.60491568,139.7027024,30
4fb8323ae4b0cf0c84089d1d,Train/Subway Station,35.68535669,139.7303814,3
4b55563ff964a520e8e127e3,Train/Subway Station,35.78669651,139.7061825,230
4b547d74f964a5203bbd27e3,Train/Subway Station,35.71585285,139.6720786,58
502e5186e4b06d3d077bde6a,Train/Subway Station,35.68821688,139.7008424,1
4b598750f964a520448b28e3,Train/Subway Station,35.724399,139.753634,322
4eb4fd12775b544c2717f677,Train/Subway Station,35.69827482,139.7734094,25
4cbf01d47dc9a093fa3736f5,Train/Subway Station,35.58062723,139.6619153,17
4fffd503e4b0c95557130fad,Train/Subway Station,35.708731,139.75342,1
4ced24334cd4236a4c4ca663,Train/Subway Station,35.60586169,139.7129703,13
4fe6a1040cd6b174c49c31ed,Train/Subway Station,35.665144,139.712555,1
4e2a9780b61cd010836b1bcc,Train/Subway Station,35.63757997,139.7255347,2
508aa00ce4b05789448fa3e1,Train/Subway Station,35.69588745,139.7578955,1
4f05b7e7754ae409d82759ee,Train/Subway Station,35.71817696,139.6680468,2
4b545885f964a5202eb827e3,Train/Subway Station,35.62752523,139.7787952,537
4caebbef1463a14399208fa9,Train/Subway Station,35.69687639,139.8142353,79
4c9c10299c48236a430d4bee,Train/Subway Station,35.54483717,139.7680503,55
4b59871cf964a5203e8b28e3,Train/Subway Station,35.69543437,139.7674549,104
4b9b9794f964a5200b1236e3,Train/Subway Station,35.788304823,139.612742333,86
4f9aaae00cd6605dd707da67,Train/Subway Station,35.68691239,139.7637749,1
4bb5308af562ef3b1ba42e97,Train/Subway Station,35.55465305,139.6694684,41
4c7ade6bbd346dcb0debf9ef,Train/Subway Station,35.53278501,139.7009039,34
4b409ff1f964a52063b925e3,Train/Subway Station,35.63290301,139.5173076,129
4b712348f964a520dc3a2de3,Train/Subway Station,35.67286396,139.7504926,65
4f6478d8e4b02ac2c50416a4,Train/Subway Station,35.749855527,139.805538833,6
4ed73194d3e37b38b82c6336,Train/Subway Station,35.67990911,139.7675816,1
4c517de0d797e21e1f5b207c,Train/Subway Station,35.712101,139.7763571,10
4b2b6565f964a52020b624e3,Train/Subway Station,35.66848857,139.7053885,180
4b7536bef964a52057012ee3,Train/Subway Station,35.68135258,139.7677821,9
4b5c0e54f964a520a52229e3,Train/Subway Station,35.78415513,139.67906,11
4eb1b31c6c25aecd46bb84d5,Train/Subway Station,35.69240211,139.7001314,1
4fc33456e4b0264dfcf58f8c,Train/Subway Station,35.69988829,139.763678,1
4b56f672f964a520d62028e3,Train/Subway Station,35.74834328,139.70280705,60
4b59a098f964a520ad8f28e3,Train/Subway Station,35.7060115,139.9037004,72
4b63f8f9f964a52065992ae3,Train/Subway Station,35.68892751,139.6995628,150
4b569ce3f964a520b61628e3,Train/Subway Station,35.68891662,139.7018909,83
4fc9ee7ae4b0dbc781fc57b4,Train/Subway Station,35.656839205,139.7025478,9
4c2e806f7cc0c9b61f34ea9a,Train/Subway Station,35.75169748,139.7389939,1
4b18c8bbf964a520bad523e3,Train/Subway Station,35.6688285,139.8306611,94
4e3cc1f18877b00cfc3eed5f,Train/Subway Station,35.68126979,139.7864449,1
4ef2d67f722eb49f53221107,Train/Subway Station,35.673487,139.745298,2
4b58455bf964a5205d5028e3,Train/Subway Station,35.56099301,139.592595,10
4e39ee7a62e10c0843d177cd,Train/Subway Station,35.661264,139.702982,1
4ef04faa5c5ca1ec30b300d6,Train/Subway Station,35.78093005,139.7191699,1
4e65e8c6d22d509a3b137fa5,Train/Subway Station,35.5808304,139.6420385,1
4fa5c748e4b063f122708c1f,Train/Subway Station,35.69059154,139.70033635,5
4b7fb39ef964a520b33930e3,Train/Subway Station,35.69078574,139.7063541,155
4b72ab90f964a5200f832de3,Train/Subway Station,35.69984749,139.7637802,281
50b9b382e4b0cbe641d91fde,Train/Subway Station,35.686349,139.767918,2
4b543c80f964a5203ab527e3,Train/Subway Station,35.57965378,139.685504,15
4bfe1937b68d0f47bec5e957,Train/Subway Station,35.655650813,139.757082867,11
4b56361ef964a520880528e3,Train/Subway Station,35.66020344,139.5232961,209
4e3de05d62e19d61097550c9,Train/Subway Station,35.68302579,139.7679591,2
4b53a380f964a520c2a527e3,Train/Subway Station,35.75786619,139.6537399,14
4c970c02f7cfa1cdda4ecb15,Train/Subway Station,35.69643638,139.8139483,189
4b6f59bcf964a520b4ec2ce3,Train/Subway Station,35.6738314,139.7510183,50
4b91f33af964a520c6e033e3,Train/Subway Station,35.73781504,139.6535602,167
507683bce4b024f6d5ce9fb7,Train/Subway Station,35.73775155,139.6536561,3
4fd668dbe4b00f27be6270e8,Train/Subway Station,35.65767777,139.7025777,8
4c4aa37e5609c9b6f0e1f68f,Train/Subway Station,35.69612271,139.7925121,146
4b517e0bf964a520524e27e3,Train/Subway Station,35.742378045,139.7811012,36
4b080ca6f964a520e80223e3,Train/Subway Station,35.67705409,139.6761605,71
4b400cfff964a520e3b425e3,Train/Subway Station,35.57742264,139.558441,301
4ef2eba80e617e29c7a26ca8,Train/Subway Station,35.669906423,139.7030248,56
4b591084f964a520d47a28e3,Train/Subway Station,35.72495361,139.8194844,19
4b7359f6f964a52030aa2de3,Train/Subway Station,35.805525595,139.7701974,9
506ea6df8055b6acf7fa1bd0,Train/Subway Station,35.62463429,139.7386694,1
4ec641652c5b532d05227532,Train/Subway Station,35.67505157,139.7632492,5
50a8a12de4b007904b53e724,Train/Subway Station,35.73033,139.68274,1
4eb7dd2fb8030fb583df8beb,Train/Subway Station,35.54901856,139.7543818,6
4b64e689f964a52091d82ae3,Train/Subway Station,35.77203022,139.8204339,25
4b7a31d2f964a52006262fe3,Train/Subway Station,35.70664095,139.7600064,21
504a9ad8e4b011fb60478540,Train/Subway Station,35.74387215,139.6058454,6
4b502923f964a520b71d27e3,Train/Subway Station,35.65060102,139.6843064,122
4ffcd6dfe4b09b78201acdb9,Train/Subway Station,35.670309,139.765271,4
4b760745f964a520ab372ee3,Train/Subway Station,35.68137436,139.7677821,70
4b92f4bef964a5203e2a34e3,Train/Subway Station,35.76848292,139.8704624,22
4f27a2e4e4b0545879e5d5d7,Train/Subway Station,35.538823,139.676062,4
4bf81aea4a67c92841c324cf,Train/Subway Station,35.669066,139.679844,20
4b73395af964a520e2a22de3,Train/Subway Station,35.65633297,139.4887573,11
4b97b7ebf964a5208e1135e3,Train/Subway Station,35.80013316,139.7300434,79
4b7b2b56f964a52092552fe3,Train/Subway Station,35.74931171,139.8050541,110
4b7ba460f964a520a4692fe3,Train/Subway Station,35.65495996,139.7436476,146
4daa93266e81162ae7da5d05,Train/Subway Station,35.583005175,139.6374235,5
4dc5e8f5e4cd169dc659fe4d,Train/Subway Station,35.79187911,139.6458757,59
4de8912cfa76fd1168a3a446,Train/Subway Station,35.64003834,139.5984542,9
4caafb0f97c8a1cd7af496a5,Train/Subway Station,35.73027959,139.7114021,28
4f0ce04be4b0b30605f31eb3,Train/Subway Station,35.63665084,139.7422528,16
4b7dcc5cf964a52057d52fe3,Train/Subway Station,35.68164011,139.76710985,31
4b3b5742f964a520ad7225e3,Train/Subway Station,35.55319973,139.6468145,680
4b544ec2f964a52014b727e3,Train/Subway Station,35.84768054,139.6691492,963
504c2669e4b01b58f41fdc70,Train/Subway Station,35.56853077,139.5534277,1
4b2350f5f964a5201f5524e3,Train/Subway Station,35.72056,139.7063509,196
4ba1ff53f964a5208cd537e3,Train/Subway Station,35.669961,139.689262,1
4b22ebb2f964a5205c5024e3,Train/Subway Station,35.671777005,139.74121555,377
4b305a74f964a5201ef924e3,Train/Subway Station,35.669725137,139.767349267,78
4b6c016bf964a520421f2ce3,Train/Subway Station,35.69074652,139.7006357,281
4e8263055c5cb4da315e86ca,Train/Subway Station,35.60663527,139.7349376,5
4b5649b2f964a520640928e3,Train/Subway Station,35.79450292,139.7907847,173
4bd01f4477b29c74032d8a82,Train/Subway Station,35.69849482,139.7725135,625
4e48db2552b1bac0d995907b,Train/Subway Station,35.68133515,139.7669506,1
4b4c7cb3f964a5203cb426e3,Train/Subway Station,35.60712395,139.6224021,79
4b792714f964a52018ed2ee3,Train/Subway Station,35.68082969,139.7680879,221
4b54eacdf964a52009d327e3,Train/Subway Station,35.76993233,139.6440411,97
